Date,GLD,VNQ,XLB,XLE,XLF,XLK,XLP,XLU,XLV,XLY
2013-09-04,134.66000366210938,39.10858154296875,15.950159072875977,25.9178524017334,12.73538875579834,13.535149574279785,28.49617576599121,12.232571601867676,40.89375686645508,25.444772720336914
2013-09-05,132.1999969482422,38.69620895385742,15.977355003356934,26.005706787109375,12.767623901367188,13.543682098388672,28.453126907348633,12.182796478271484,40.95086669921875,25.45343780517578
2013-09-06,134.14999389648438,39.296566009521484,15.957929611206055,26.002565383911133,12.767623901367188,13.552214622497559,28.524864196777344,12.269063949584961,40.96720886230469,25.423095703125
2013-09-09,133.91000366210938,40.115257263183594,16.198837280273438,26.294343948364258,12.91594409942627,13.714310646057129,28.725690841674805,12.312189102172852,41.220184326171875,25.64850425720215
2013-09-10,131.74000549316406,40.08491897583008,16.34259796142578,26.30375099182129,13.070697784423828,13.799623489379883,28.754383087158203,12.408405303955078,41.48134231567383,25.895578384399414
2013-09-11,131.6999969482422,40.406341552734375,16.443626403808594,26.504541397094727,13.083596229553223,13.735641479492188,28.962377548217773,12.285650253295898,41.7588005065918,26.086301803588867
2013-09-12,127.66999816894531,40.14558029174805,16.272663116455078,26.347671508789062,12.986870765686035,13.748429298400879,28.96954917907715,12.252471923828125,41.69351577758789,26.025617599487305
2013-09-13,127.81999969482422,40.260780334472656,16.38145637512207,26.338266372680664,13.025565147399902,13.76123332977295,29.206241607666016,12.345365524291992,41.791439056396484,26.099302291870117
2013-09-16,126.44999694824219,40.66102981567383,16.564071655273438,26.331987380981445,13.167427062988281,13.739906311035156,29.471620559692383,12.378549575805664,42.166839599609375,26.21634864807129
2013-09-17,126.5,40.636783599853516,16.517446517944336,26.451204299926758,13.23190689086914,13.808156967163086,29.572036743164062,12.45154094696045,42.19133758544922,26.368059158325195
2013-09-18,132.00999450683594,42.01337814331055,16.898239135742188,26.771223068237305,13.347975730895996,13.983052253723145,29.923486709594727,12.823126792907715,42.45246887207031,26.671489715576172
2013-09-19,131.75,41.97698211669922,16.83994483947754,26.705341339111328,13.296382904052734,13.991583824157715,29.787216186523438,12.763405799865723,42.31373596191406,26.662822723388672
2013-09-20,127.95999908447266,41.29172897338867,16.643136978149414,26.488798141479492,13.225822448730469,13.89213752746582,29.578622817993164,12.570813179016113,42.234256744384766,26.501964569091797
2013-09-23,127.55000305175781,41.008995056152344,16.51818084716797,26.35957145690918,13.038089752197266,13.93499755859375,29.448705673217773,12.721540451049805,41.93925094604492,26.297636032104492
2013-09-24,127.66000366210938,40.696876525878906,16.510364532470703,26.384782791137695,12.953927040100098,13.874992370605469,29.311559677124023,12.71484088897705,41.72621154785156,26.367204666137695
2013-09-25,128.7899932861328,40.831520080566406,16.553316116333008,26.378480911254883,13.025140762329102,13.853560447692871,29.066158294677734,12.627753257751465,41.3984260559082,26.206336975097656
2013-09-26,127.79000091552734,41.08242416381836,16.662660598754883,26.425758361816406,13.025140762329102,13.904999732971191,29.217731475830078,12.611004829406738,41.54592514038086,26.454143524169922
2013-09-27,128.97000122070312,40.91106414794922,16.46350860595703,26.334346771240234,12.979822158813477,13.819271087646484,29.03727912902832,12.530616760253906,41.54592514038086,26.458499908447266
2013-09-30,128.17999267578125,40.476558685302734,16.40492820739746,26.13262939453125,12.889190673828125,13.733540534973145,28.7269229888916,12.517216682434082,41.45578384399414,26.358505249023438
2013-10-01,124.58999633789062,41.064048767089844,16.475217819213867,26.299678802490234,12.979822158813477,13.853560447692871,28.900146484375,12.55406379699707,41.980220794677734,26.57151985168457
2013-10-02,127.05999755859375,41.12525939941406,16.51818084716797,26.35957145690918,12.973353385925293,13.857845306396484,28.835180282592773,12.567463874816895,41.881893157958984,26.56283187866211
2013-10-03,127.18000030517578,40.40924072265625,16.37759780883789,26.12947654724121,12.87624454498291,13.737825393676758,28.690824508666992,12.420080184936523,41.51313781738281,26.262859344482422
2013-10-04,126.52999877929688,40.32968521118164,16.615802764892578,26.394245147705078,12.979822158813477,13.793550491333008,28.734127044677734,12.443523406982422,41.97202682495117,26.510669708251953
2013-10-07,127.63999938964844,40.513282775878906,16.41274070739746,26.176753997802734,12.83092975616455,13.733540534973145,28.640300750732422,12.383234024047852,41.504940032958984,26.136775970458984
2013-10-08,127.4000015258789,40.0726432800293,16.151105880737305,25.896228790283203,12.669086456298828,13.514936447143555,28.640300750732422,12.47032356262207,40.90675354003906,25.723779678344727
2013-10-09,126.11000061035156,40.07878112792969,16.174531936645508,25.804834365844727,12.714401245117188,13.56637191772461,28.661943435668945,12.5205659866333,40.83300018310547,25.606393814086914
2013-10-10,124.2699966430664,41.10078430175781,16.51818084716797,26.28392791748047,13.076932907104492,13.793550491333008,29.196073532104492,12.708134651184082,41.783565521240234,26.201995849609375
2013-10-11,122.5999984741211,41.51081848144531,16.615802764892578,26.567594528198242,13.148143768310547,13.909283638000488,29.282691955566406,12.768430709838867,41.980220794677734,26.428056716918945
2013-10-14,122.83000183105469,41.53529739379883,16.674375534057617,26.747257232666016,13.21287727355957,13.956436157226562,29.4053897857666,12.698090553283691,42.28341293334961,26.536746978759766
2013-10-15,123.7300033569336,41.38230895996094,16.572845458984375,26.649545669555664,13.115775108337402,13.870705604553223,29.138336181640625,12.5205659866333,42.01300048828125,26.284589767456055
2013-10-16,123.54000091552734,42.159515380859375,16.740760803222656,27.049835205078125,13.394140243530273,14.003580093383789,29.571399688720703,12.634448051452637,42.873416900634766,26.610654830932617
2013-10-17,127.41999816894531,42.795963287353516,16.959444046020508,27.10657501220703,13.510669708251953,14.007866859436035,29.90342903137207,12.838770866394043,43.23398208618164,26.806293487548828
2013-10-18,126.8499984741211,42.753143310546875,17.010211944580078,27.402862548828125,13.536565780639648,14.24791145324707,29.946731567382812,12.87226676940918,43.061893463134766,26.971492767333984
2013-10-21,126.9800033569336,42.496097564697266,17.006311416625977,27.279932022094727,13.510669708251953,14.325060844421387,29.88176155090332,12.845479011535645,42.84062957763672,27.041053771972656
2013-10-22,129.33999633789062,42.88777160644531,17.2523136138916,27.431222915649414,13.536565780639648,14.320773124694824,30.257081985473633,13.009598731994629,43.242164611816406,27.223648071289062
2013-10-23,128.69000244140625,42.96733474731445,17.139066696166992,27.00255584716797,13.426511764526367,14.252191543579102,30.31482696533203,13.01965045928955,43.160213470458984,27.049745559692383
2013-10-24,129.89999389648438,42.95509719848633,17.22498893737793,27.131793975830078,13.445934295654297,14.28648567199707,30.257081985473633,12.992851257324219,43.160213470458984,27.319292068481445
2013-10-25,130.4600067138672,43.48141098022461,17.2757511138916,27.295686721801758,13.50420093536377,14.35935115814209,30.329275131225586,13.130181312561035,43.21759033203125,27.52361488342285
2013-10-28,130.55999755859375,43.169281005859375,17.189838409423828,27.317747116088867,13.471826553344727,14.406501770019531,30.726259231567383,13.103386878967285,43.365081787109375,27.471445083618164
2013-10-29,129.77000427246094,42.918357849121094,17.22498893737793,27.510021209716797,13.510669708251953,14.500801086425781,30.993318557739258,13.120132446289062,43.65190887451172,27.632293701171875
2013-10-30,129.60000610351562,42.55730056762695,17.119552612304688,27.324054718017578,13.458880424499512,14.470800399780273,30.726259231567383,13.036394119262695,43.41425323486328,27.497526168823242
2013-10-31,127.73999786376953,42.306396484375,17.09221839904785,27.229496002197266,13.31645679473877,14.423650741577148,30.56746482849121,12.989502906799316,43.242164611816406,27.567089080810547
2013-11-01,126.94999694824219,42.52671432495117,17.053163528442383,27.131793975830078,13.348822593688965,14.427938461303711,30.682941436767578,13.083290100097656,43.52897644042969,27.632293701171875
2013-11-04,126.80999755859375,42.606266021728516,17.12345314025879,27.46904945373535,13.355300903320312,14.483656883239746,30.71181869506836,13.110089302062988,43.5617561340332,27.727941513061523
